layer,tree_guid,parent_tree_guid,children_count,node_object_guid,node_object_id,node_structure_element_guid,node_structure_element_name,object_structure_element_guid,object_structure_element_name,resolved_structure_element_name
5,e3ee97b9-90c3-4760-9b50-f188f11d3d88,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,ef1f8815-8569-42cb-9c88-7714ba5322c6,120862,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,d5e39c62-b9c9-43b4-83a1-9d164bb1c20a,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,42d9ed63-6e9b-40fb-a735-804b8ca45b90,120902,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,5e3b2227-5998-4f16-9e87-188bf305384a,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,b6d53ce0-bfec-445f-b2ed-84457fa0e82e,120866,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,50792cbb-42d8-4cea-9a55-e60bbb38d41b,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,17008980-7ad2-48a9-8602-87b07d2bb776,120860,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,8b6b7c08-ec68-4fdd-ac87-ec2cdc3b55dc,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,b0ba9a46-9d59-4d6f-ade5-8b60ae2db743,120899,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,279d94cb-5df2-4827-adfd-1f2f7313f489,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,ff134b05-e13b-4151-9051-8da4e8d423ea,58413,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,949fff44-885b-4876-a6bb-86f8c551c36a,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,0f6e8c9d-7914-4cfe-8405-8e40d0be1914,120893,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,b8f701b8-c48f-454e-8220-fe5a9e5432f9,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,476def95-fd28-4287-9a69-8e8e24242fcc,120867,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,fc58d4e2-2158-4e5d-ac0a-a19707775885,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,0fb591d7-55a8-4c90-a0f4-93f45d768e8b,116757,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,719ba3fa-72c5-4d96-9b06-97656eb718c9,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,cbfa0c93-2215-4c02-9c69-941725fe0191,120891,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,b37db01d-52e6-48fb-83d2-c853075506b9,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,2b222ce7-ac8b-44d3-ab8d-9423870566ca,116759,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,eff19f4f-b39a-4d8a-b16d-d04f17bbdf8a,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,507400d9-6cbf-4e5f-89a2-98b069c3ec7a,120912,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,fb66231f-18de-43b1-baaf-a4063ea95577,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,c6039d68-b59e-4522-ae9e-9a7f07539e4a,119631,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,3044c33c-0ff9-484b-ab5e-1f566a7e4ec8,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,8e8f090e-7cf9-4491-bd5e-a06fb68b6858,116745,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,ee07ab03-02ca-43c4-8715-69b5e8b9a9cb,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,46d7a895-74b2-49b5-8ec4-ac67ce7eb392,116766,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,c8c1e553-e510-4926-a293-edf0d86336cd,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,8768ec57-482c-4676-8230-ac80efc37d0b,116762,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,553b2406-11f0-46e3-abb6-af1e58b25306,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,ca283e45-738f-4e5d-88bd-acab8e452e06,116744,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,6f039bb0-c7d9-453a-a4be-19cfa7b4dae8,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,92a830af-2e03-4cc3-884c-b171b274ae32,116763,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,2e42bcfc-68ae-4a71-b2d1-7171d12598eb,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,92334c99-406f-4b84-8316-b1894f270a29,116755,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,00fd6129-0947-4abe-8c7b-270365808298,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,d049785f-bad0-49ce-95f9-b19f515b1280,120914,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,4a72792b-7160-44d8-84c1-7883e2d7c1a5,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,5e014371-7fa4-45f9-9c7c-b20659cda824,120915,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,62b5060e-3756-432c-9542-4aaa812e806f,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,5078b2ce-dd30-40b9-9fb1-bac89983c2cc,117537,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,d1a55a88-8066-44b1-a152-2ffa7a92fcf5,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,b9d228ef-f4fb-430e-96a6-bd389620afde,58432,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,2aee4d8e-84cd-422e-9fca-b4e776b27818,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,0f3b63ea-1791-4e4b-8f6e-bd8ef6db45cd,120901,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,ef6668f1-15fb-41ec-82e5-4fe43959457a,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,e1b23623-d77a-4ac4-8228-be9ecc43586b,58410,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,93a4c3a2-2d29-4c5d-abe7-afe8586c027d,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,05b264fd-6d0f-4fff-a5f6-c0280cdc22c5,120854,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,c79435dc-74ae-43b2-845e-0938dc8b0d10,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,cecdef38-b719-4bc4-83b8-c3e08dcc48b0,120892,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,c86a938e-2132-4fbc-bf99-eea0fbb48410,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,1a8f6a0f-2c34-4af0-b683-c4efc344736d,116761,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,36bf8513-2441-4eb8-ab4d-9bce6333a215,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,418c4c8b-6c07-458e-a4cb-c577b475af9a,116756,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,cc99b7a6-f896-4869-b8b5-d77e2a3dbdd8,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,f145724b-57ca-4a40-b01c-c859f275505a,120895,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,3fb19da5-367c-434c-a224-bdac848b67fc,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,749dc4b0-4c02-4f9b-be42-c94091900869,58439,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,1c490518-34f7-4078-ae13-561254a6bc61,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,e382229b-09ec-45c2-843b-ca1c13baf4f0,116714,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,22026b55-952c-436b-9514-f5521aed1d99,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,443fc724-3dd8-47a5-84ce-cb35554c1b9c,58434,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,78a97905-3ac8-4711-9006-519861d21da8,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,8643bd73-91c7-4968-b803-cef93ba4157b,117538,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,535692e7-8b60-4533-8181-e6fd1b9246d9,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,41566918-0220-42f9-8e26-d35ed0e53f08,120869,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,7f25a7b3-3f4b-4c6a-b322-ebac4945d76f,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,342f0389-6689-49c3-95b9-d6b95c46cb0a,58429,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,0fa8e2ba-4473-4a6f-afaa-d508a25b6cad,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,a3f3193c-3cbb-4e56-bcee-d75a1ad14113,116727,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,e3524b68-0a35-4165-8c94-59ccfaf60c7f,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,f5eb007a-9baf-4a4f-9486-dc04a55219fc,120856,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,ae98524d-55e7-425b-80b8-b11482ee38a2,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,794c206a-72dc-4fa8-94e3-dc86960a8512,116758,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,705bb3cb-afb3-4adb-8f3c-a9c5b70f6812,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,c1124f59-e998-4d3a-b2cf-dcdfd0bc369c,120859,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,9c78d612-b6c1-4cec-9581-97a3f4802ec7,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,b0afbd7a-1295-44d5-b717-dfc510a04f6c,120858,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,3396a981-b919-4276-a068-c3c42bc4742a,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,8317a44a-9085-4d81-9344-e193f08f1a0c,119634,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,20ebe232-227b-4da9-a2cb-b314370a0fcc,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,670ecd18-8837-4a8e-95c4-e636422adc39,120917,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,5fe184ef-5c77-4f64-bbf7-37865f1da87a,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,8d5b1f6b-2700-4df4-9ed8-e6dd859fbee7,120906,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,c5876b4f-77f6-4ac0-aa01-4ea391f9ea17,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,11bb3ff4-de8d-45d0-99f6-e799b8750b50,120894,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,45ca10d3-37ac-476a-9a68-ebca7f57ccb4,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,69578c63-1dd4-45b2-9332-e93f6e4fecd6,116730,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,be6b9ddd-e457-45c1-a172-3744b63c17f7,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,5f1272c9-f43d-4fd9-8d45-e9f066ba20ac,120855,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,39f782c5-aff0-4eda-9b74-3fb96d4e3609,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,20e12885-44fb-4e52-8a77-ec89cbf3b99d,116764,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,fdcfd3a1-8b37-423d-a5da-9442ce4dc6df,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,fab4573e-28ef-46d2-97de-efe92ff48c13,120864,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,80c6e766-425a-492c-98cc-c89f529b2f94,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,a1a7b59b-18f0-410e-8379-f12300ecd605,58431,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,9c24c868-3314-46f9-9ca1-ab2c00b3f6ce,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,6266a9ec-e006-4f9d-a578-f1a79a031f89,116743,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,be286725-890b-4a7c-8d0b-8a32ac51621c,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,10daca01-2112-40b9-aed5-f356e3aa1b97,117535,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,c822a78a-c3e2-40a0-b791-59ae5d4f50bd,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,fc96cc8f-1484-4598-8c59-f3a9a83bd50e,116712,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,bd3dba66-62e5-4ee3-a6c7-f79a015541ac,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,aca6ab2a-02d7-48fd-9bbc-f47f6c7db433,58433,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,efb3c950-fe7c-4205-816a-ff059e267a07,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,9638ff57-c3e3-4dfb-890b-f5e3291805c8,58426,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,c96d7def-af05-4349-a52b-e338f23063e9,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,7b4d16f6-62a8-4cfe-a733-f72686fb54bf,58412,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,3a085e5d-c8a8-4508-a157-777d3c01c862,95a4bb28-bc87-401e-b2df-12c324ddc64a,0,d66f3b97-79ff-4a82-8fb4-f771c7028c2d,120863,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,2aca0740-09c8-435f-8ed5-d41179ed1156,24495b9c-cc51-43ed-97b6-779843a1a460,0,582c1c25-51db-4ed0-b607-0d8d2955db17,57603,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,0ef99e80-da3d-4042-8bb1-ddf9c6472d97,24495b9c-cc51-43ed-97b6-779843a1a460,0,481ac833-5be2-4584-b7b7-157ccc53f0d9,57838,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,0d6503b9-8f05-4953-9b26-f74226b310c7,24495b9c-cc51-43ed-97b6-779843a1a460,0,ef295e84-b42d-4861-b82e-35f9f05eea01,57857,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,449a905b-37cf-45de-a659-85a2deea2eda,24495b9c-cc51-43ed-97b6-779843a1a460,0,1ac84237-8e37-4405-b96b-4bd2816e683a,57800,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,8394511e-51ba-4165-9fa8-274da93f74aa,24495b9c-cc51-43ed-97b6-779843a1a460,0,6be2596a-1445-4278-b29a-4bffac683bda,57834,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,4ea280ad-632f-4ef5-ad2c-16c61c4fb432,24495b9c-cc51-43ed-97b6-779843a1a460,0,e8ee37f1-d7d8-4c69-9cba-4f83b52a1e34,57837,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,f59f62b4-f63a-4fda-8d6f-0948a15c8a3b,24495b9c-cc51-43ed-97b6-779843a1a460,0,ac671edc-3858-483f-9492-5423ecec2fbd,57601,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,6634a1e6-a98a-477b-95fe-333938a18a5e,24495b9c-cc51-43ed-97b6-779843a1a460,0,a0df8b4b-efe0-427b-aec8-578212aac664,57806,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,6100978a-acd9-40a9-b6c9-ac97cfc0ebdc,24495b9c-cc51-43ed-97b6-779843a1a460,0,2b2938e4-d1d4-4032-83d2-58df03e1d0a8,57807,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,1d4d5b76-ffd9-4ea4-87db-b415f6734445,24495b9c-cc51-43ed-97b6-779843a1a460,0,b54ec804-0daa-4de8-970b-603b2e0d1610,57808,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,ff322b08-80a9-41f7-91e4-2bb77866e750,24495b9c-cc51-43ed-97b6-779843a1a460,0,efa54e13-2571-4a19-ab53-6ec6c0b44f56,57815,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,9be597ed-66ef-4774-bbd9-88104579159c,24495b9c-cc51-43ed-97b6-779843a1a460,0,6939ab6d-08c1-4c5e-a66b-838666d28217,57604,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,a5643c4a-b574-4fee-9297-875540998ca6,24495b9c-cc51-43ed-97b6-779843a1a460,0,0034ee68-aad2-4b44-ab07-8c53a223a3f7,57846,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,a3fea8c7-76f1-4cf1-a50e-0905f6788466,24495b9c-cc51-43ed-97b6-779843a1a460,0,3d8c729f-e259-44df-8f22-9a051efa9fea,57600,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,b1d1e4fc-cb2e-4867-a397-e0d0bd582157,24495b9c-cc51-43ed-97b6-779843a1a460,0,b2e60192-85df-486b-8439-9d47b6f6a4a5,57852,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,5110b2fc-9243-42d3-b0ac-f674992b66c5,24495b9c-cc51-43ed-97b6-779843a1a460,0,64dbda97-5ffd-46aa-ae4c-a0feab668e47,57813,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,f5acd74b-1132-452c-be7a-e0de66925e66,24495b9c-cc51-43ed-97b6-779843a1a460,0,39c448a2-b62a-44be-bb0b-b9ae9f85cb53,57835,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,5db2c417-292b-4812-b0a6-f4ffd8e2e3a6,24495b9c-cc51-43ed-97b6-779843a1a460,0,9002006c-e864-4e66-bc5b-be95d7ec6b84,57804,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,1830b2ff-29f4-4779-928a-e4d54e1fc8eb,24495b9c-cc51-43ed-97b6-779843a1a460,0,bc002943-a184-44b4-a670-c1791e1edb4a,57802,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,8389c81d-8c0e-48fb-bf47-045d50237ece,24495b9c-cc51-43ed-97b6-779843a1a460,0,8c140df2-1f35-45c1-af3e-c8fcf9f575f3,57816,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,5bd6627e-2d8f-4156-889a-c7fc6ade3b1f,24495b9c-cc51-43ed-97b6-779843a1a460,0,893ed6b3-6f06-4f8e-8988-d1278d9858d4,57812,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,080af47f-5b84-41bf-b929-15db8df93de2,24495b9c-cc51-43ed-97b6-779843a1a460,0,2bdea0b4-68b2-4942-ba45-deae01722fb8,57805,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,e92809f5-2e06-4ea8-a1f8-3adc9a3cbff3,24495b9c-cc51-43ed-97b6-779843a1a460,0,ed22081e-10e2-4006-b4fa-e8ca7708af9c,57803,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,bda019f4-1353-4c62-9464-cf7f9f4a3a23,24495b9c-cc51-43ed-97b6-779843a1a460,0,d3a40a55-b1e1-4300-b816-ed45d808b1f1,57608,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,67133030-39af-4337-a695-59df6984448e,24495b9c-cc51-43ed-97b6-779843a1a460,0,f7b08d11-9d7c-416d-86b6-f52e3b464885,57913,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,9e6457e8-5288-48c3-9f2b-4472461c5d51,1522516a-5d61-4d9f-829a-cfca8cc7463c,0,8c854b9c-753c-40f7-8f42-0ba7c9a22bba,76051,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,b04b5234-7568-4898-bf39-d2c3c4ab04b5,1522516a-5d61-4d9f-829a-cfca8cc7463c,0,836f12e4-f603-4227-a8da-10a49c59ff9e,57089,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,66899468-aa2c-4b3c-9747-a73c16ffa620,1522516a-5d61-4d9f-829a-cfca8cc7463c,0,adf56b50-bc31-4b71-8a40-2d1a9c6ca67c,57065,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,1e35cd7d-83b9-4a33-95bc-3c4bfc669af1,1522516a-5d61-4d9f-829a-cfca8cc7463c,0,3210d1c4-32ee-4c7f-b129-662289d493a6,57102,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,f3cc2a6e-7b5f-4df6-9fe4-b47e7f4e4b16,1522516a-5d61-4d9f-829a-cfca8cc7463c,0,bf29cc31-4180-41e2-b4a6-8a29ba34b8f1,115962,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,c2c4707a-51ec-4ffb-8927-caf752ccb74b,772fc4a3-57ff-4aa9-be5b-7604fe2a871b,0,547229bb-252e-4822-83fd-0e269fb0b81e,55086,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,95627dda-5ca2-410f-889e-e63d2deb1da8,772fc4a3-57ff-4aa9-be5b-7604fe2a871b,0,34106be7-576c-4af8-9455-2641e99d17b0,53008,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,fdaea307-2030-426d-80eb-e6224c33cedb,772fc4a3-57ff-4aa9-be5b-7604fe2a871b,0,2778b2d8-9723-4414-bf76-268886d97e67,55002,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,18ff180a-1f58-4852-91f4-7aaae37b43ac,772fc4a3-57ff-4aa9-be5b-7604fe2a871b,0,584f031c-95fa-453a-b2ad-42cc3ca5750b,54099,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,705e4146-a34a-4d0a-bcd5-f69202cbc4d5,772fc4a3-57ff-4aa9-be5b-7604fe2a871b,0,2f6e4d43-1f2e-4425-aa91-4d08c513672e,53311,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,7cab1cdd-e36a-4dfd-a5ff-952efcbf4c6f,772fc4a3-57ff-4aa9-be5b-7604fe2a871b,0,73cee3be-4419-4dbb-a317-525e2f767d3e,54175,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,65e12363-5f65-4338-8b0a-1154ff5aa853,772fc4a3-57ff-4aa9-be5b-7604fe2a871b,0,3dbcca4e-b13b-4b57-b929-a1ca4f8d1bf2,100229,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,74a1b178-e392-4862-b379-71285a49d745,772fc4a3-57ff-4aa9-be5b-7604fe2a871b,0,ae32a9c1-af63-4732-9052-cf2035bf6693,53002,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,b9e0e7e0-9376-46fb-ba35-d31b391fce4e,772fc4a3-57ff-4aa9-be5b-7604fe2a871b,0,ef6477bc-a3c4-4078-ac13-e481d68f828a,54002,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,439e1128-2b67-4bf2-a285-d557f550f33a,772fc4a3-57ff-4aa9-be5b-7604fe2a871b,0,650cecd9-dc8b-4272-ad87-f4e19493457e,52004,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,36675ad3-abd8-41c8-ab81-0b266243ee2c,2854ca10-89d1-4b2c-8d9b-d1c33f24056e,0,0e87566c-77bf-4bee-84db-2d890298ad5b,52001,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,e6cc1b5c-e390-46c6-8897-4d99afec9d09,2854ca10-89d1-4b2c-8d9b-d1c33f24056e,0,5c36443e-549d-474e-8861-34a61b3edeb2,55006,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,885b9684-99a9-4ccd-9dd4-795abf792c13,2854ca10-89d1-4b2c-8d9b-d1c33f24056e,0,6dfaeca6-4386-4762-9964-3b06171b70b7,54009,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,7716b2cc-8eb5-4b4f-baa9-0cc674c13112,2854ca10-89d1-4b2c-8d9b-d1c33f24056e,0,be1762e1-f3fd-4bc9-8f43-424a34aa1a3d,54001,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,b28817da-abfd-4e5f-b58a-7849576bb54b,2854ca10-89d1-4b2c-8d9b-d1c33f24056e,0,a1c76bec-5894-43d9-a172-65ed24df1ecb,119292,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,3f9b64f9-7b56-484f-8c54-327d4ced55e1,2854ca10-89d1-4b2c-8d9b-d1c33f24056e,0,3246bfa4-4053-4123-ae30-66cd97ab8b5b,55001,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
5,d9ba3c11-2379-4dbf-8710-52ae0ea30498,2854ca10-89d1-4b2c-8d9b-d1c33f24056e,0,483ba32e-7dfa-4188-a1e4-80c274b4d3f2,53001,5c8d3fa7-abe7-49bf-83e4-c8de1dfd5ed9,,,Artikel,Artikel
